0,1,2,3,4,5,6,7
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,0
,,SCK,Stockton Metropolitan,Stockton,CA,SCK Main Checkpoint,42
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,533
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,10:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,203
,,,,,,SCP 1,394
,,,,,,SCP 2,778
,,,,,,SCP 3,593
,,,,,,SCP 4,921
,,,,,,SCP 5,339
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,275
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,66
,,,,,,Employee Security Checkpoint F,27
,,,,,,Security Checkpoint A,820
,,,,,,Security Checkpoint B,733
,,,,,,Security Checkpoint D,"1,377"
,,,,,,Security Checkpoint F-1,"1,405"
,,,,,,Security Checkpoint G,659
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,192
,,SGU,St George Regional,St. George,UT,SGUZ,58
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,71
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,25
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,722
,,,,,,Terminal B North,939
,,SJT,San Angelo Regional/Mathis Field,San Angelo,TX,SJTA,0
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,210
,,,,,,Checkpoint BC,692
,,SLC,Salt Lake City International,Salt Lake City,UT,International,109
,,,,,,Main,"1,769"
,,SLK,Adirondack Regional,Saranac Lake,NY,0282,13
,,SLN,Salina Regional,Salina,KS,SLN-1,11
,,SMF,Sacramento International,Sacramento,CA,Central B,916
,,,,,,Terminal A,376
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,525
,,,,,,CKPT B,431
,,,,,,CKPT C,325
,,SPI,Abraham Lincoln Capital,Springfield,IL,Checkpoint A,59
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,526
,,STL,St Louis Lambert International,St Louis,MO,T1-A,247
,,,,,,T1-C,219
,,,,,,T2-E,389
,,,,,,T2-F,242
,,STT,Cyril E King,St Thomas,VI,STT B,49
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,29
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,0
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,481
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,114
,,TOL,Eugene F Kranz Toledo Express,Swanton,OH,Checkpoint 1,2
,,TPA,Tampa International,Tampa,FL,TPA A,425
,,,,,,TPA C,496
,,,,,,TPA E,680
,,,,,,TPA F,567
,,TRI,Tri-Cities,Blountville,TN,TRI-A,40
,,TTN,Trenton Mercer,Mercer,NJ,767,70
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,323
,,TUS,Tucson International,Tucson,AZ,ACP,361
,,,,,,BCP,414
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,10:00,TVC,Cherry Capital,Traverse City,MI,TVC1,156
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,229
,,UNV,University Park,University Park,PA,Main Terminal,19
,,VEL,Vernal Regional,Vernal,UT,VELZ,46
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,145
,,WRG,Wrangell,Wrangell,AK,WRG-01,12
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,174
,,XWA,Williston Basin International,Williston,ND,Main Checkpoint,88
,11:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,108
,,ABI,Abilene Regional,Abilene,TX,ABIA,0
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,624
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,38
,,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,80
,,,,,,Overflow Checkpoint,176
,,AEX,Alexandria International,Alexandria,LA,AEX01,54
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,45
,,ALB,Albany International,Albany,NY,Main Checkpoint,539
,,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,1
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,58
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,290
,,AOO,Altoona/Blair County,Martinsburg,PA,AOO-01,5
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,14
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,181
,,,,,,F Departure Checkpoint,257
,,,,,,Lower North Checkpoint,222
,,,,,,Main Checkpoint,428
,,,,,,New T North Checkpoint,505
,,,,,,Private Terminal,5
,,,,,,T South Checkpoint,793
,,ATW,Appleton International,Appleton,WI,Checkpoint,27
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,"1,340"
,,,,,,AUS02E,275
,,,,,,AUS02W,556
,,,,,,AUS03,228
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,398
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,64
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,53
,,BDL,Bradley International,Windsor Locks,CT,A1,721
,,BFL,Meadows Field,Bakersfield,CA,BFL01,69
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,182
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,454
,,BIL,Billings Logan International,Billings,MT,BILM,109
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,76
,,BLI,Bellingham International,Bellingham,WA,BLIZ,104
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,88
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,3
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,274"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,523
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,"1,143"
,,,,,,B1,794
,,,,,,B5,735
,,,,,,C2,709
,,,,,,E2,235
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,40
,,BTM,Bert Mooney,Butte,MT,BTMZ,17
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,98
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,223
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,319
,,BUR,Bob Hope,Burbank,CA,BUR01,369
,,,,,,BUR02,254
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,303
,,,,,,B Checkpoint,485
,,,,,,C Checkpoint,266
,,,,,,D/E Checkpoint,249
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,297
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,87
,,CAK,Akron-Canton Regional,North Canton,OH,Main,68
,,CDC,Cedar City Regional,Cedar City,UT,Screening Checkpoint,8
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,124
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,58
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,547
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,68
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,160
,,,,,,North,164
,,,,,,South,135
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,362
,,,,,,C Checkpoint,832
,,,,,,D Checkpoint,169
,,,,,,E Checkpoint,322
,,CMH,John Glenn Columbus International,Columbus,OH,A,234
,,,,,,B,185
,,,,,,C,201
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,210
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,45
,,CPR,Casper/Natrona County International,Casper,WY,CPR 01,2
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,39
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,35
,,CSG,Columbus,Columbus,GA,CSG-A,79
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,440
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,79
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,908
,,DAY,James M Cox Dayton International,Dayton,OH,Main,87
,,DBQ,Dubuque Regional,Dubuque,IA,DBQ Passenger,98
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,276
,,,,,,North Checkpoint,978
,,,,,,South Checkpoint,869
,,DEN,Denver International,Denver,CO,A Bridge,367
,,,,,,North,791
,,,,,,South,"2,112"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,117
,,,,,,A21,423
,,,,,,A35,143
,,,,,,B30,224
,,,,,,B9,146
,,,,,,C10,199
,,,,,,C21,458
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,128
,,,,,,D18,147
,,,,,,D22,183
,,,,,,D30,210
,,,,,,E16,211
,,,,,,E18,357
,,,,,,E33,287
,,,,,,E8,369
,,DLG,Dillingham,Dillingham,AK,DLG-01,68
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,5
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,83
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),270
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,330
,,,,,,Blue-2,552
,,,,,,Red 1,435
,,,,,,Red 2,643
,,,,,,Red 3,372
,,,,,,Red 5,121
,,,,,,Red 6,81
,,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,97
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,58
,,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,30
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,603
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,296
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,37
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,944
,,,,,,CKPT-B1,266
,,,,,,CKPT-B2,64
,,,,,,CKPT-B3,357
,,,,,,CKPT-C1,"1,482"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,171
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,68
,,FAR,Hector International,Fargo,ND,Gate,82
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,162
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,1
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,57
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,604
,,,,,,T2 Checkpoint,280
,,,,,,T3E Checkpoint,247
,,,,,,T3F Checkpoint,321
,,,,,,T4 Checkpoint,384
,,FNT,Bishop International,Flint,MI,AOO-01,4
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,400
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,110
,,GDV,Dawson Communicipalty,Glendive,MT,Checkpoint 1,0
,,GEG,Spokane International,Spokane,WA,GEG-A/B,237
,,,,,,GEGC,155
,,GFK,Grand Forks International,Grand Forks,ND,Gate,125
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,52
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,12
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,40
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,72
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,65
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,34
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,308
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,90
,,,,,,South Concourse,42
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,270
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,63
,,GUM,Guam International,Tamuning,GU,GUM01,24
,,HLN,Helena Regional,Helena,MT,HLNZ,40
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL02,409
,,,,,,HNL03,782
,,,,,,HNL04,364
,,,,,,Makai,468
,,,,,,Mauka,412
,,HOU,William P Hobby,Houston,TX,CENTRAL,913
,,HPN,Westchester County,White Plains,NY,Main Terminal,199
,,HRL,Valley International,Harlingen,TX,HRL01,32
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,131
,,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,11
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,36
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,0
,,HXD,Hilton Head,Hilton Head Island,SC,Gate,103
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,592
,,,,,,Employee Checkpoint,43
,,,,,,Passenger Screening Area:  PreCheck,400
,,,,,,West Mezzanine,272
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,463
,,,,,,12/AS Terminal,315
,,,,,,20/B Terminal,268
,,,,,,21/B-Employee,66
,,,,,,30/CN Terminal,546
,,,,,,31/CS Terminal,417
,,,,,,40/D Terminal,224
,,,,,,71/FIS Checkpoint,382
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,144
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,38
,,ILM,Wilmington International,Wilmington,NC,Terminal,41
,,IMT,Ford,Kingsford,MI,Gate,21
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,465
,,,,,,Checkpoint B,530
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,205
,,ITO,Hilo International,Hilo,HI,ITO01,127
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,221
,,JAC,Jackson Hole,Jackson,WY,JAC 01,148
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,72
,,,,,,JAN-West,101
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,505
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,631
,,,,,,Terminal 4 FIS CP,172
,,,,,,Terminal 4 Main,"1,005"
,,,,,,Terminal 5,798
,,,,,,Terminal 7,295
,,,,,,Terminal 8,569
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,JNU,Juneau International,Juneau,AK,JNU-01,11
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,500
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,34
,,LAN,Capital Region International,Lansing,MI,Gate,88
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,665
,,,,,,Term 1 - C,549
,,,,,,Term 1 - CX,"1,120"
,,,,,,Term 1 - D,"1,150"
,,,,,,Terminal 3 - E Lower (1),190
,,,,,,Terminal 3 - E Upper,"1,374"
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,"1,531"
,,,,,,TBIT MSC - Passenger,120
,,,,,,Terminal 1 - Passenger,384
,,,,,,Terminal 1.5 – Passenger,454
,,,,,,Terminal 3 - Delta One,16
,,,,,,Terminal 3 - Passenger,"1,297"
,,,,,,Terminal 4 - Passenger,533
,,,,,,Terminal 5 - Passenger,443
,,,,,,Terminal 5A - Passenger,159
,,,,,,Terminal 6 - Passenger,413
,,,,,,Terminal 7 - Passenger,920
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,143
,,LBE,Arnold Palmer Regional,Latrobe,PA,Main Terminal,19
,,LBL,Liberal Mid-America Regional,Liberal,KS,LBL-1,32
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,45
,,LEX,Blue Grass,Lexington,KY,LEX-A,309
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,31
,,LGA,LaGuardia,Flushing,NY,TA CHK,107
,,,,,,TB-CHK,"1,202"
,,,,,,TC CHK West,754
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,265
,,LIH,Lihue,Lihue,HI,LIH01,329
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,384
,,LNK,Lincoln,Lincoln,NE,North Hold,3
,,LWB,Greenbrier Valley,Lewisburg,WV,Main Terminal,1
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,49
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,75
,,MBS,MBS International,Freeland,MI,Passenger Terminal,10
,,MCE,Merced Regional/Macready Field,Merced,CA,Terminal,0
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,088"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,973"
,,,,,,EAST FIS,1
,,,,,,SOUTH Checkpoint,374
,,,,,,WEST Checkpoint,"1,562"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,416
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,146"
,,MEM,Memphis International,Memphis,TN,MEM-B,620
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,157
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,142
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,73
,,MHK,Manhattan Regional,Manhattan,KS,Main,64
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,248
,,MIA,Miami International,Miami,FL,Central-E,168
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,MIA,Miami International,Miami,FL,Central-FA-Upper,29
,,,,,,Central-G,263
,,,,,,North 1,362
,,,,,,North 2,276
,,,,,,North 3,418
,,,,,,North 4,149
,,,,,,North FIS,457
,,,,,,South-J1,549
,,,,,,South-J2,324
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,346
,,,,,,CONC D,474
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,15
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,66
,,MLU,Monroe Regional,Monroe,LA,MLU01,2
,,MOB,Mobile Regional,Mobile,AL,MOB-A,51
,,MOT,Minot International,Minot,ND,Gate,28
,,MRY,Monterey Regional,Monterey,CA,MRY02,111
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,219
,,,,,,Checkpoint Bravo,72
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,142
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,777
,,,,,,South CP,"1,098"
,,,,,,T2 CP1,527
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,985"
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,115
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,52
,,NYL,Yuma MCAS/Yuma International,Yuma,AZ,YUM01,34
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,9
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,135
,,,,,,TERM2,537
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,368
,,,,,,OGG02,208
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,301
,,OLF,L M Clayton,Wolf Point,MT,Checkpoint 1,0
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,221
,,,,,,Terminal B,237
,,ONT,Ontario International,Ontario,CA,T2,191
,,,,,,T4,417
,,ORD,Chicago O'Hare International,Chicago,IL,1,616
,,,,,,10,"1,133"
,,,,,,10A,15
,,,,,,2,658
,,,,,,3A,301
,,,,,,4B,65
,,,,,,5,311
,,,,,,6,262
,,,,,,6A,127
,,,,,,7,289
,,,,,,7A,229
,,,,,,8,252
,,,,,,9,183
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,169
,,,,,,Conc. B Checkpoint,89
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,OTZ,Ralph Wien Memorial,Kotzebue,AK,OTZ-01,44
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,13
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,223
,,,,,,PBI C,501
,,PDX,Portland International,Portland,OR,PDX A/B/C,542
,,,,,,PDX D/E,953
,,,,,,PDXFIS,7
,,PGA,Page Municipal,Page,AZ,PGA01,27
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,256
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,77
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,0
,,PHL,Philadelphia International,Philadelphia,PA,A East,172
,,,,,,A West Sec 7,30
,,,,,,Checkpoint B,358
,,,,,,Checkpoint C,240
,,,,,,Checkpoint D\E,786
,,,,,,Checkpoint F,73
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,071"
,,,,,,T-4 A,751
,,,,,,T-4 B,295
,,,,,,T-4 C,571
,,,,,,T-4 D,728
,,PIB,Hattiesburg/Laurel Regional,Moselle,MS,Terminal,27
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,74
,,,,,,PIE B,5
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,545
,,PNS,Pensacola International,Pensacola,FL,PNS-A,351
,,PSC,Tri-Cities,Pasco,WA,PSC Main,73
,,PSM,Portsmouth International at Pease,Portsmouth,NH,Gate 1,21
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,603
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,391
,,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,54
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,260
,,RAP,Rapid City Regional,Rapid City,SD,1,152
,,RDM,Roberts Field,Redmond,OR,RDMZ,153
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,166
,,,,,,Terminal 2 Checkpoint,822
,,RFD,Chicago/Rockford International,Rockford,IL,Checkpoint A,68
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,23
,,,,,,RIC Concourse B,387
,,RKD,Knox County Regional,Rockland,ME,Gate 1,7
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,497
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,18
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,514
,,RST,Rochester International,Rochester,MN,Main Checkpoint,23
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,361
,,,,,,Checkpoint B Upper,209
,,,,,,Checkpoint C Lower,315
,,,,,,Checkpoint C Upper,214
,,,,,,Checkpoint D Lower,363
,,RUT,Rutland - Southern Vermont Regional,North Clarendon,VT,SFB-A,5
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,64
,,SAN,San Diego International,San Diego,CA,CKPT-2,288
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,SAN,San Diego International,San Diego,CA,CKPT-3,705
,,,,,,CKPT-5,245
,,,,,,CKPT-6,"1,129"
,,SAT,San Antonio International,San Antonio,TX,SAT01,909
,,,,,,SAT02,392
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,447
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,239
,,SBN,South Bend International,South Bend,IN,A CONC,177
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,174
,,SBY,Salisbury-Ocean City Wicomico Regional,Salisbury,MD,SBY01,51
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,37
,,SCK,Stockton Metropolitan,Stockton,CA,SCK Main Checkpoint,91
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,328
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,0
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,176
,,,,,,SCP 1,314
,,,,,,SCP 2,680
,,,,,,SCP 3,733
,,,,,,SCP 4,690
,,,,,,SCP 5,706
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,385
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,54
,,,,,,Employee Security Checkpoint F,22
,,,,,,Security Checkpoint A,"1,049"
,,,,,,Security Checkpoint B,826
,,,,,,Security Checkpoint D,852
,,,,,,Security Checkpoint F-1,"1,123"
,,,,,,Security Checkpoint G,690
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,252
,,SGU,St George Regional,St. George,UT,SGUZ,101
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,97
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,33
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,278
,,,,,,Terminal B North,513
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,405
,,,,,,Checkpoint BC,916
,,SLC,Salt Lake City International,Salt Lake City,UT,International,104
,,,,,,Main,819
,,SMF,Sacramento International,Sacramento,CA,Central B,504
,,,,,,Terminal A,422
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,498
,,,,,,CKPT B,424
,,,,,,CKPT C,536
,,SPI,Abraham Lincoln Capital,Springfield,IL,Checkpoint A,110
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,511
,,STL,St Louis Lambert International,St Louis,MO,T1-A,405
,,,,,,T1-C,185
,,,,,,T2-E,320
,,,,,,T2-F,235
,,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,138
,,STT,Cyril E King,St Thomas,VI,STT B,138
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,62
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,46
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
10/25/2023,11:00,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,1
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,213
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,44
,,TPA,Tampa International,Tampa,FL,TPA A,647
,,,,,,TPA C,537
,,,,,,TPA E,427
,,,,,,TPA F,294
,,TRI,Tri-Cities,Blountville,TN,TRI-A,31
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,312
,,TUS,Tucson International,Tucson,AZ,ACP,182
,,,,,,BCP,389
,,TVC,Cherry Capital,Traverse City,MI,TVC1,92
