0,1,2,3,4,5,6,7
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,44
,07:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,23
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,271
,,ABY,Southwest Georgia Regional,Albany,GA,ABY-A,10
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,18
,,AGS,Bush Field,Augusta,GA,AGS-1,6
,,ALB,Albany County,Albany,NY,Main Checkpoint,175
,,ALS,Alamosa-San Luis Valley/Bergman Field,Alamosa,CO,Alamosa Airport,25
,,AMA,Amarillo International,Amarillo,TX,AMA30,8
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,466
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,143
,,ATL,Hartsfield Atlanta International,Atlanta,GA,F Arrival Checkpoint,52
,,,,,,F Departure Checkpoint,"1,047"
,,,,,,Lower North Checkpoint,357
,,,,,,Main Checkpoint,"2,095"
,,,,,,New T North Checkpoint,850
,,,,,,T South Checkpoint,"1,931"
,,ATW,Appleton International Airport,Appleton,WI,Checkpoint,56
,,ATY,Watertown Regional,Watertown,SD,Gate,6
,,AUS,Austin Bergstrom International,Austin,TX,AUS01,"1,047"
,,,,,,AUS02E,110
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,AUS,Austin Bergstrom International,Austin,TX,AUS02W,427
,,,,,,AUS03,135
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,80
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,7
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,22
,,BDL,Bradley International,Windsor Locks,CT,A1,476
,,BFD,Bradford Regional,Lewis Run,PA,BFD01,1
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,57
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,15
,,BHB,Hancock County,Trenton,ME,Gate 1,4
,,BHM,Birmingham International,Birmingham,AL,Central,223
,,BIL,Billings Logan,Billings,MT,BILM,4
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,8
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,649"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,202
,,BOS,Logan International,East Boston,MA,A1,"1,131"
,,,,,,B1,663
,,,,,,B5,555
,,,,,,C2,"1,071"
,,,,,,E2,487
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,123
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,25
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,45
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,405
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,492
,,,,,,BUR02,59
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,541
,,,,,,B Checkpoint,717
,,,,,,C Checkpoint,376
,,,,,,D/E Checkpoint,801
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,75
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,117
,,CAK,Akron-Canton Regional,North Canton,OH,Main,50
,,CGI,Cape Girardeau Municipal,Cape Girardeau,MO,cape girardeau,14
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,8
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,31
,,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,602
,,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,77
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,265
,,,,,,North,240
,,,,,,South,283
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,302
,,,,,,C Checkpoint,671
,,,,,,D Checkpoint,298
,,,,,,E Checkpoint,734
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,153
,,,,,,B,322
,,,,,,C,159
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,182
,,CPR,Natrona County International,Casper,WY,CPR 01,5
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,54
,,CRW,Yeager,Charleston,WV,CRW01,3
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,880
,,CVN,Clovis Municipal Airport,Texico,NM,Checkpoint 1,34
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,CWA,Central Wisconsin Regional,Mosinee,WI,Checkpoint,0
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,041"
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,158
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,189
,,,,,,North Checkpoint,"1,852"
,,,,,,South Checkpoint,826
,,DEN,Denver International,Denver,CO,A Bridge,961
,,,,,,North,"1,736"
,,,,,,South,"2,127"
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,316
,,,,,,A21,591
,,,,,,A35,199
,,,,,,B30,321
,,,,,,B9,372
,,,,,,C10,290
,,,,,,C21,734
,,,,,,C30,266
,,,,,,D18,314
,,,,,,D22,351
,,,,,,D30,463
,,,,,,E16,153
,,,,,,E18,254
,,,,,,E33,161
,,,,,,E8,224
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,10
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,5
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),55
,,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,425
,,,,,,Blue-2,465
,,,,,,Red 1,406
,,,,,,Red 2,362
,,,,,,Red 3,313
,,,,,,Red 5,714
,,EAR,Kearney Regional,Kearney,NE,EAR-1,25
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,31
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,145
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,163
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,23
,,EWR,Newark International,Newark,NJ,CKPT-A1,954
,,,,,,CKPT-B1,708
,,,,,,CKPT-B2,144
,,,,,,CKPT-B3,25
,,,,,,CKPT-C1,"2,459"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,5
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,40
,,FAR,Hector International,Fargo,ND,Gate,72
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,274
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,37
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,473
,,,,,,T2 Checkpoint,449
,,,,,,T3E Checkpoint,604
,,,,,,T3F Checkpoint,550
,,,,,,T4 Checkpoint,"1,121"
,,FNT,Bishop International,Flint,MI,AOO-01,157
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,11
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,50
,,GDV,Dawson Community,Glendive,MT,Checkpoint 1,4
,,GEG,Spokane International,Spokane,WA,GEG-A/B,93
,,,,,,GEGC,157
,,GGW,Glasgow International / Wokal Field,Glasgow,MT,Checkpoint 1,5
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,33
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,6
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,0
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,138
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,93
,,GSN,Saipan,Saipan,MP,GSN01,57
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,58
,,,,,,South Concourse,54
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,54
,,GUC,Gunnison County,Gunnison,CO,GUC1,14
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,25
,,HDN,Yampa Valley,Hayden,CO,HDN A,21
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,557
,,,,,,HNL04,220
,,,,,,Makai,576
,,,,,,Mauka,141
,,HOU,Houston Hobby,Houston,TX,CENTRAL,"1,242"
,,HPN,Westchester County,White Plains,NY,Main Terminal,184
,,HRL,Valley International,Harlingen,TX,HRL01,21
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,114
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,120
,,HVR,Havre City-County,Havre,MT,Checkpoint 1,4
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,"1,531"
,,,,,,Employee Checkpoint,116
,,,,,,FIS Checkpoint,184
,,,,,,Passenger Screening Area:  PreCheck,"1,131"
,,,,,,West Mezzanine,355
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,523
,,,,,,12/AS Terminal,487
,,,,,,20/B Terminal,366
,,,,,,21/B-Employee,299
,,,,,,30/CN Terminal,953
,,,,,,31/CS Terminal,736
,,,,,,40/D Terminal,541
,,,,,,71/FIS Checkpoint,129
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,55
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDA-Ckpt,46
,,IFP,Laughlin/Bullhead City,Bullhead City,AZ,IFP01,42
,,ILM,Wilmington International,Wilmington,NC,Terminal,91
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,306
,,,,,,Checkpoint B,173
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,22
,,ITO,Hilo International,Hilo,HI,ITO01,232
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,297
,,JAC,Jackson Hole,Jackson,WY,JAC 01,155
,,JAN,Jackson International,Jackson,MS,JAN-East,19
,,,,,,JAN-West,99
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,714
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,40
,,,,,,Terminal 4 FIS CP,238
,,,,,,Terminal 4 Main,"1,642"
,,,,,,Terminal 5,"2,188"
,,,,,,Terminal 7,405
,,,,,,Terminal 8,"1,073"
,,JNU,Juneau International,Juneau,AK,JNU-01,42
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,347
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,72
,,LAN,Capital City,Lansing,MI,Gate,3
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,667
,,,,,,Term 1 - C,328
,,,,,,Term 1 - CX,"1,058"
,,,,,,Term 1 - D,740
,,,,,,Terminal 3 - E Lower (1),26
,,,,,,Terminal 3 - E Upper,722
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,886
,,,,,,Terminal 1 - Passenger,488
,,,,,,Terminal 1.5 – Passenger,232
,,,,,,Terminal 3 - Delta One,8
,,,,,,Terminal 3 - Passenger,"1,197"
,,,,,,Terminal 4 - FIS,271
,,,,,,Terminal 4 - Passenger,729
,,,,,,Terminal 5 - Passenger,488
,,,,,,Terminal 5A - Passenger,510
,,,,,,Terminal 6 - Passenger,727
,,,,,,Terminal 7 - Passenger,"1,571"
,,LBB,Lubbock International,Lubbock,TX,LBBA,6
,,LEX,Blue Grass,Lexington,KY,LEX-A,67
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,11
,,LGA,LaGuardia,Flushing,NY,TA CHK,159
,,,,,,TB-CHK,"2,159"
,,,,,,TC CHK West,"1,519"
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,641
,,LIH,Lihue,Lihue,HI,LIH01,354
,,LIT,Little Rock National,Little Rock,AR,LITA,100
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,45
,,MAF,Midland International,Midland,TX,MAFA,172
,,MBL,Manistee County Blacker,Manistee,MI,MBL1,8
,,MBS,MBS International,Freeland,MI,Passenger Terminal,14
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,829
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,199"
,,,,,,SOUTH Checkpoint,371
,,,,,,WEST Checkpoint,"2,475"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,63
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,"1,487"
,,MEI,Key Field,Meridian,MS,MEI-A,4
,,MEM,Memphis International,Memphis,TN,MEM-B,455
,,MFE,Miller International,McAllen,TX,MFE01,46
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,9
,,MGM,Dannelly Field (Montgomery Regional Airport),Montgomery,AL,MGM-A,4
,,MHT,Manchester,Manchester,NH,Checkpoint,211
,,MIA,Miami International,Miami,FL,Central-E,454
,,,,,,Central-FA-Upper,172
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,MIA,Miami International,Miami,FL,Central-G,190
,,,,,,North 1,819
,,,,,,North 2,594
,,,,,,North 3,585
,,,,,,North 4,326
,,,,,,North FIS,506
,,,,,,South-H,356
,,,,,,South-J1,384
,,MKE,Milwaukee Mitchell International,Milwaukee,WI,CONC C,272
,,,,,,CONC D,172
,,MLB,Melbourne International,Melbourne,FL,MLB A,11
,,MLI,Quad City,Moline,IL,Checkpoint A,27
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,25
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,1
,,MSL,Muscle Shoals,Muscle Shoals,AL,MSL,9
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,45
,,,,,,Checkpoint Bravo,4
,,MSO,Missoula International,Missoula,MT,Main Security Screen,10
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,"1,048"
,,,,,,South CP,"1,063"
,,,,,,T2 CP1,555
,,MSY,New Orleans International,Kenner,LA,MSY01,710
,,MTJ,Montrose County,Montrose,CO,MTJZ,7
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,8
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,192
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,29
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,166
,,,,,,TERM2,927
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,427
,,,,,,OGG02,141
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,19
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,443
,,OLF,L. M. Clayton / Wolf Point,Wolf Point,MT,Checkpoint 1,5
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,94
,,,,,,Terminal B,265
,,ONT,Ontario International,Ontario,CA,T2,65
,,,,,,T4,379
,,ORD,Chicago-OHare International,Chicago,IL,1,"1,234"
,,,,,,10,672
,,,,,,10A,13
,,,,,,2,966
,,,,,,3A,224
,,,,,,4B,37
,,,,,,5,548
,,,,,,6,240
,,,,,,6A,77
,,,,,,7,713
,,,,,,7A,423
,,,,,,8,403
,,,,,,9,160
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,187
,,,,,,Conc. B Checkpoint,182
,,OWB,Owensboro Daviess County,Owensboro,KY,OWB-A,6
,,PAE,Snohomish County Airport-Paine Field,Snohomish County,WA,PAE Main,112
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,PBI,West Palm Beach International,West Palm Beach,FL,PBI A/B,110
,,,,,,PBI C,481
,,PDX,Portland International Airport,Portland,OR,PDX A/B/C,623
,,,,,,PDX D/E,515
,,PGA,Page Municipal,Page,AZ,PGA01,30
,,PHL,Philadelphia International,Philadelphia,PA,A East,568
,,,,,,A West Sec 7,355
,,,,,,Checkpoint B,602
,,,,,,Checkpoint C,608
,,,,,,Checkpoint D\E,"1,190"
,,,,,,Checkpoint F,297
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,793
,,,,,,T-4 A,"1,510"
,,,,,,T-4 B,824
,,,,,,T-4 C,810
,,,,,,T-4 D,923
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,3
,,PIE,St Petersburg-Clearwater International,Clearwater,FL,PIE A,187
,,PIR,Pierre Regional,Pierre,SD,Gate,40
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,346
,,PKB,Wood County,Parkersburg,WV,Main,17
,,PNS,Pensacola International,Pensacola,FL,PNS-A,101
,,PRC,Prescott Municipal,Prescott,AZ,PRC01,33
,,PSC,Tri-Cities,Pasco,WA,PSC Main,18
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,76
,,PVD,Rhode Island T.F. Green International,Warwick,RI,Checkpoint A,172
,,PVU,Provo Municipal Airport,Utah County,UT,Checkpoint 1,109
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,110
,,RAP,Rapid City Regional,Rapid City,SD,1,105
,,RDD,Redding Municipal,Redding,CA,RDD01,4
,,RDM,Roberts Field,Redmond,OR,RDMZ,151
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),33
,,,,,,Terminal 1 Checkpoint,114
,,,,,,Terminal 2 Checkpoint,902
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,283
,,,,,,RIC Concourse B,79
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,479
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,6
,,ROC,Greater Rochester International Airport,Rochester,NY,Checkpoint,119
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,73
,,,,,,Checkpoint C Lower,89
,,,,,,Checkpoint C Upper,22
,,,,,,Checkpoint D Lower,77
,,,,,,Checkpoint D Upper,38
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-2,414
,,,,,,CKPT-3,530
,,,,,,CKPT-5,519
,,,,,,CKPT-6,658
,,SAT,San Antonio International,San Antonio,TX,SAT01,361
,,,,,,SAT02,286
,,SAV,Savannah International,Savannah,GA,SAV-A,189
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,3
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,SBN,South Bend International,South Bend,IN,A CONC,58
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,4
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,107
,,SDF,Louisville International,Louisville,KY,SDF-A,212
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,4
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,383
,,,,,,SCP 2,"1,241"
,,,,,,SCP 3,722
,,,,,,SCP 4,"1,133"
,,,,,,SCP 5,725
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,40
,,,,,,Employee Security Checkpoint F,41
,,,,,,Security Checkpoint A,411
,,,,,,Security Checkpoint B,611
,,,,,,Security Checkpoint D,911
,,,,,,Security Checkpoint F-1,"2,443"
,,,,,,Security Checkpoint F-3,528
,,,,,,Security Checkpoint G,330
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,110
,,SGU,St. George Municipal,St. George,UT,SGUZ,0
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,53
,,SJC,San Jose International,San Jose,CA,Terminal A,310
,,,,,,Terminal B North,834
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,258
,,,,,,Checkpoint BC,392
,,SLC,Salt Lake City International,Salt Lake City,UT,International,89
,,,,,,Main,"1,665"
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,950
,,,,,,Terminal A,370
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT A,393
,,,,,,CKPT B,411
,,,,,,CKPT C,371
,,SOW,Show Low Regional,Show Low,AZ,SOW01,7
,,SPI,Abraham Lincoln Capital Airport,Springfield,IL,Checkpoint A,4
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,148
,,STL,St. Louis Lambert International,St Louis,MO,T1-A,255
,,,,,,T1-C,61
,,,,,,T2-E,572
,,,,,,T2-F,259
,,STS,Sonoma County Airport,Santa Rosa,CA,STS01,46
,,STT,Cyril E. King International,St Thomas,VI,STT B,57
,,,,,,STT C,20
,,STX,Henry E. Rohlsen,Christiansted,VI,STX A,35
,,,,,,STX-B,168
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,41
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,161
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,118
,,TPA,Tampa International,Tampa,FL,TPA A,527
,,,,,,TPA C,736
,,,,,,TPA E,459
,,,,,,TPA F,372
,,TRI,Tri City Regional,Blountville,TN,TRI-A,39
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,172
,,TUS,Tucson International,Tucson,AZ,ACP,34
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,07:00,TUS,Tucson International,Tucson,AZ,BCP,133
,,TVC,Cherry Capital,Traverse City,MI,TVC1,12
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,204
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,96
,,VRB,Vero Beach Regional Airport,Vero Beach,FL,Checkpoint 1,5
,,XNA,Northwest Arkansas National Airport,Bentonville,AR,Checkpoint 2,250
,08:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,134
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,331
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,46
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,132
,,AGS,Bush Field,Augusta,GA,AGS-1,46
,,ALB,Albany County,Albany,NY,Main Checkpoint,128
,,ALO,Waterloo Municipal,Waterloo,IA,ALO Passenger,28
,,AMA,Amarillo International,Amarillo,TX,AMA30,59
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,376
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,92
,,ATL,Hartsfield Atlanta International,Atlanta,GA,F Arrival Checkpoint,342
,,,,,,F Departure Checkpoint,881
,,,,,,Lower North Checkpoint,456
,,,,,,Main Checkpoint,"1,991"
,,,,,,New T North Checkpoint,"1,071"
,,,,,,T South Checkpoint,"1,376"
,,ATW,Appleton International Airport,Appleton,WI,Checkpoint,58
,,ATY,Watertown Regional,Watertown,SD,Gate,29
,,AUS,Austin Bergstrom International,Austin,TX,AUS01,922
,,,,,,AUS02E,220
,,,,,,AUS02W,688
,,,,,,AUS03,186
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,210
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,2
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,11
,,BDL,Bradley International,Windsor Locks,CT,A1,495
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,9
,,BHB,Hancock County,Trenton,ME,Gate 1,1
,,BHM,Birmingham International,Birmingham,AL,Central,317
,,BIL,Billings Logan,Billings,MT,BILM,20
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,33
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,16
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,6
,,BNA,Nashville International,Nashville,TN,BNA Central,"2,037"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,343
,,BOS,Logan International,East Boston,MA,A1,970
,,,,,,B1,506
,,,,,,B5,701
,,,,,,C2,861
,,,,,,E2,338
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,147
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,96
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,151
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,492
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,461
,,,,,,BUR02,197
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,233
,,,,,,B Checkpoint,754
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,08:00,BWI,Baltimore-Washington International,BWI Airport,MD,C Checkpoint,596
,,,,,,D/E Checkpoint,466
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,220
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,51
,,CAK,Akron-Canton Regional,North Canton,OH,Main,27
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,68
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,21
,,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,506
,,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,123
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,298
,,,,,,North,257
,,,,,,South,381
,,CLL,Easterwood,College Station,TX,CLL01,28
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,367
,,,,,,C Checkpoint,"1,001"
,,,,,,D Checkpoint,277
,,,,,,E Checkpoint,642
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,413
,,,,,,B,290
,,,,,,C,199
,,CMX,Houghton County Memorial,Calumet,MI,Gate,35
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,252
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,52
,,CRW,Yeager,Charleston,WV,CRW01,1
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,633
,,CWA,Central Wisconsin Regional,Mosinee,WI,Checkpoint,0
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,479
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,88
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,188
,,,,,,North Checkpoint,"1,070"
,,,,,,South Checkpoint,484
,,DEC,Decatur,Decatur,IL,Checkpoint A,20
,,DEN,Denver International,Denver,CO,A Bridge,830
,,,,,,North,"1,839"
,,,,,,South,"2,112"
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,173
,,,,,,A21,528
,,,,,,A35,239
,,,,,,B30,213
,,,,,,B9,227
,,,,,,C10,182
,,,,,,C21,504
,,,,,,C30,173
,,,,,,D18,366
,,,,,,D22,197
,,,,,,D30,488
,,,,,,E16,98
,,,,,,E18,334
,,,,,,E33,149
,,,,,,E8,313
,,DHN,Dothan Houstan,Dothan,AL,DHN-A,10
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,24
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,5
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),166
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/27/2023,08:00,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,435
,,,,,,Blue-2,422
,,,,,,Red 1,490
,,,,,,Red 2,412
,,,,,,Red 3,336
,,,,,,Red 5,599
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,160
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,325
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,32
,,EWR,Newark International,Newark,NJ,CKPT-A1,"1,330"
