0,1,2,3,4,5,6,7
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,377
,,BIL,Billings Logan International,Billings,MT,BILM,127
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,51
,,BJI,Bemidji Regional,Bemidji,MN,Gate,38
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,5
,,BLI,Bellingham International,Bellingham,WA,BLIZ,196
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,121
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,873"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,525
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,899
,,,,,,B1,532
,,,,,,B5,550
,,,,,,C2,943
,,,,,,E2,439
,,BPT,Jack Brooks Regional,Beaumont,TX,BPT01,55
,,BRD,Brainerd Lakes Regional,Brainerd,MN,Gate,43
,,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,55
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,114
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,309
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,247
,,BUR,Bob Hope,Burbank,CA,BUR01,545
,,,,,,BUR02,82
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,233
,,,,,,B Checkpoint,570
,,,,,,C Checkpoint,209
,,,,,,D/E Checkpoint,551
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,362
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,106
,,CAK,Akron-Canton Regional,North Canton,OH,Main,85
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,158
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,35
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,723
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,93
,,CIU,Chippewa County International,Kincheloe,MI,CIU1,24
,,CKB,North Central West Virginia,Bridgeport,WV,CKB01,120
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,281
,,,,,,South,514
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,390
,,,,,,C Checkpoint,788
,,,,,,D Checkpoint,403
,,,,,,E Checkpoint,738
,,CMH,John Glenn Columbus International,Columbus,OH,A,192
,,,,,,B,412
,,,,,,C,420
,,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,23
,,CNY,Canyonlands Regional,Moab,UT,CNYZ,23
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,349
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,116
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,48
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,736
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,21
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,126
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,021"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,207
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,548
,,,,,,North Checkpoint,"1,129"
,,,,,,South Checkpoint,"1,060"
,,DEN,Denver International,Denver,CO,A Bridge,532
,,,,,,North,"1,635"
,,,,,,South,"1,781"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,189
,,,,,,A21,366
,,,,,,A35,223
,,,,,,B30,173
,,,,,,B9,356
,,,,,,C10,254
,,,,,,C21,500
,,,,,,C30,231
,,,,,,D18,281
,,,,,,D22,478
,,,,,,D30,476
,,,,,,E16,356
,,,,,,E18,413
,,,,,,E33,320
,,,,,,E8,160
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,75
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,2
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),451
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,488
,,,,,,Blue-2,627
,,,,,,Red 1,401
,,,,,,Red 2,455
,,,,,,Red 3,477
,,,,,,Red 5,176
,,,,,,Red 6,51
,,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,28
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,157
,,EGE,Eagle County Regional,Eagle,CO,Checkpoint,20
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,277
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,9
,,ESC,Delta County,Escanaba,MI,Gate,29
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,380
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,60
,,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,32
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,181"
,,,,,,CKPT-B1,631
,,,,,,CKPT-B2,110
,,,,,,CKPT-B3,96
,,,,,,CKPT-C1,"1,815"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,229
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,224
,,FAR,Hector International,Fargo,ND,Gate,30
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,297
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,29
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,677
,,,,,,T2 Checkpoint,483
,,,,,,T3E Checkpoint,258
,,,,,,T3F Checkpoint,347
,,,,,,T4 Checkpoint,574
,,FNT,Bishop International,Flint,MI,AOO-01,162
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,60
,,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,63
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,30
,,GCK,Garden City Regional,Garden City,KS,GCK-1,12
,,GEG,Spokane International,Spokane,WA,GEG-A/B,485
,,,,,,GEGC,111
,,GGG,East Texas Regional,Longview,TX,GGGA,41
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,36
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,89
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,314
,,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,55
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,70
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,686
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,98
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,111
,,,,,,South Concourse,76
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,215
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,74
,,GUC,Gunnison-Crested Butte Regional,Gunnison,CO,GUC1,15
,,GUM,Guam International,Tamuning,GU,GUM01,215
,,HDN,Yampa Valley,Hayden,CO,HDN A,21
,,HLN,Helena Regional,Helena,MT,HLNZ,6
,,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,793
,,,,,,HNL04,363
,,,,,,Makai,816
,,,,,,Mauka,534
,,HOB,Lea County Regional,Lovington,NM,Checkpoint 1,37
,,HOU,William P Hobby,Houston,TX,CENTRAL,"1,108"
,,HPN,Westchester County,White Plains,NY,Main Terminal,240
,,HRL,Valley International,Harlingen,TX,HRL01,58
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,163
,,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,151
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,230
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,HXD,Hilton Head,Hilton Head Island,SC,Gate,39
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,465
,,,,,,Employee Checkpoint,263
,,,,,,FIS Checkpoint,78
,,,,,,Passenger Screening Area:  PreCheck,210
,,,,,,West Mezzanine,97
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,467
,,,,,,12/AS Terminal,447
,,,,,,20/B Terminal,277
,,,,,,21/B-Employee,303
,,,,,,30/CN Terminal,720
,,,,,,31/CS Terminal,377
,,,,,,40/D Terminal,387
,,,,,,71/FIS Checkpoint,574
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,107
,,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,50
,,ILG,New Castle,New Castle,DE,ILG1,153
,,ILM,Wilmington International,Wilmington,NC,Terminal,299
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,472
,,,,,,Checkpoint B,464
,,IRK,Kirksville Regional,Kirksville,MO,Kirksville,6
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,198
,,ITO,Hilo International,Hilo,HI,ITO01,151
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,76
,,JAC,Jackson Hole,Jackson,WY,JAC 01,127
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,28
,,,,,,JAN-West,66
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,531
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,540
,,,,,,Terminal 4 FIS CP,753
,,,,,,Terminal 5,"1,228"
,,,,,,Terminal 7,256
,,,,,,Terminal 8,757
,,JNU,Juneau International,Juneau,AK,JNU-01,74
,,JQF,Concord-Padgett Regional,Concord,NC,Checkpoint 1,122
,,JST,John Murtha Johnstown/Cambria County,Johnstown,PA,Main Terminal,39
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,388
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,78
,,LAN,Capital Region International,Lansing,MI,Gate,31
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,"1,029"
,,,,,,Term 1 - C,269
,,,,,,Term 1 - CX,813
,,,,,,Term 1 - D,689
,,,,,,Terminal 3 - E Lower (1),32
,,,,,,Terminal 3 - E Upper,"1,227"
,,LAX,Los Angeles International,Los Angeles,CA,Suites,2
,,,,,,TBIT Main Checkpoint,"1,675"
,,,,,,Terminal 1 - Passenger,518
,,,,,,Terminal 1.5 – Passenger,688
,,,,,,Terminal 3 - Delta One,15
,,,,,,Terminal 3 - Passenger,"1,001"
,,,,,,Terminal 4 - Passenger,415
,,,,,,Terminal 5 - Passenger,547
,,,,,,Terminal 5A - Passenger,367
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 6 - Passenger,434
,,,,,,Terminal 7 - Passenger,786
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,147
,,LBE,Arnold Palmer Regional,Latrobe,PA,Main Terminal,111
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,115
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,2
,,LEX,Blue Grass,Lexington,KY,LEX-A,371
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,51
,,LGA,LaGuardia,Flushing,NY,TA CHK,105
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,315
,,LIH,Lihue,Lihue,HI,LIH01,244
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,156
,,LNK,Lincoln,Lincoln,NE,North Hold,28
,,LRD,Laredo International,Laredo,TX,LRD 01,107
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,0
,,MAF,Midland International Air And Space Port,Midland,TX,MAFA,155
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,279"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,587"
,,,,,,EAST FIS,11
,,,,,,SOUTH Checkpoint,458
,,,,,,WEST Checkpoint,"1,801"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,67
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,057"
,,MEM,Memphis International,Memphis,TN,MEM-B,610
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,119
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,100
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,52
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,187
,,MIA,Miami International,Miami,FL,Central-E,379
,,,,,,Central-FA-Upper,265
,,,,,,Central-G,302
,,,,,,North 1,384
,,,,,,North 2,364
,,,,,,North 3,409
,,,,,,North 4,244
,,,,,,North FIS,246
,,,,,,South-H,362
,,,,,,South-J1,334
,,,,,,South-J2,459
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,282
,,,,,,CONC D,282
,,MKG,Muskegon County,Muskegon,MI,Main Checkpoint,7
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,142
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,69
,,MOB,Mobile Regional,Mobile,AL,MOB-A,30
,,MRY,Monterey Regional,Monterey,CA,MRY02,61
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,176
,,,,,,Checkpoint Bravo,93
,,MSO,Missoula Montana,Missoula,MT,Main Security Screen,190
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,"1,038"
,,,,,,P-7,231
,,,,,,South CP,"1,064"
,,,,,,T2 CP1,867
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP2,364
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,"1,505"
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,218
,,MVY,Martha's Vineyard,Vineyard Haven,MA,Gate 1,59
,,MWA,Veterans Airport Of Southern Illinois,Marion,IL,Checkpoint A,6
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,610
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,53
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,140
,,,,,,TERM2,638
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,545
,,,,,,OGG02,180
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,15
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,535
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,274
,,,,,,Terminal B,333
,,ONT,Ontario International,Ontario,CA,T2,84
,,,,,,T4,195
,,ORD,Chicago O'Hare International,Chicago,IL,1,765
,,,,,,10,"1,207"
,,,,,,10A,25
,,,,,,11,107
,,,,,,2,700
,,,,,,3A,438
,,,,,,4B,156
,,,,,,5,431
,,,,,,6,198
,,,,,,6A,159
,,,,,,7,766
,,,,,,7A,545
,,,,,,8,226
,,,,,,9,329
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,239
,,,,,,Conc. B Checkpoint,417
,,ORH,Worcester Regional,Worcester,MA,Checkpoint 1,30
,,OTH,Southwest Oregon Regional,North Bend,OR,OTHZ,14
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,88
,,PAH,Barkley Regional,West Paducah,KY,PAH,11
,,PBG,Plattsburgh International,Plattsburgh,NY,Checkpoint 1,23
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,312
,,,,,,PBI C,430
,,PDX,Portland International,Portland,OR,PDX A/B/C,627
,,,,,,PDX D/E,494
,,,,,,PDXFIS,6
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,337
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,44
,,PHL,Philadelphia International,Philadelphia,PA,A East,660
,,,,,,A West Sec 7,53
,,,,,,Checkpoint B,355
,,,,,,Checkpoint C,297
,,,,,,Checkpoint D\E,740
,,,,,,Checkpoint F,148
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,529
,,,,,,T-4 A,802
,,,,,,T-4 B,352
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 C,574
,,,,,,T-4 D,304
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,32
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,49
,,,,,,PIE B,109
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,157
,,,,,,Main Checkpoint,738
,,PNS,Pensacola International,Pensacola,FL,PNS-A,453
,,PSC,Tri-Cities,Pasco,WA,PSC Main,12
,,PSE,Mercedita,Ponce,PR,Mercedita Airport,47
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,72
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,41
,,PVC,Provincetown Municipal,Provincetown,MA,Gate,4
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,452
,,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,132
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,527
,,RAP,Rapid City Regional,Rapid City,SD,1,34
,,RDD,Redding Municipal,Redding,CA,RDD01,46
,,RDM,Roberts Field,Redmond,OR,RDMZ,155
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,334
,,,,,,Terminal 2 Checkpoint,"1,115"
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,96
,,,,,,RIC Concourse B,186
,,RIW,Central Wyoming Regional,Riverton,WY,RIW 01,12
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,330
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,66
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,67
,,RST,Rochester International,Rochester,MN,Main Checkpoint,1
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,66
,,,,,,Checkpoint C Lower,160
,,,,,,Checkpoint C Upper,40
,,,,,,Checkpoint D Lower,320
,,,,,,Checkpoint D Upper,130
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego International,San Diego,CA,CKPT-2,440
,,,,,,CKPT-3,600
,,,,,,CKPT-5,467
,,,,,,CKPT-6,660
,,SAT,San Antonio International,San Antonio,TX,SAT01,765
,,,,,,SAT02,304
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,540
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,119
,,SBN,South Bend International,South Bend,IN,A CONC,174
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,89
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,338
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,7
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,232
,,,,,,SCP 1,304
,,,,,,SCP 2,799
,,,,,,SCP 3,583
,,,,,,SCP 4,"1,018"
,,,,,,SCP 5,496
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,105
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,64
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,13:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,"1,042"
,,,,,,Security Checkpoint B,686
,,,,,,Security Checkpoint D,940
,,,,,,Security Checkpoint F-1,970
,,,,,,Security Checkpoint G,516
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,191
,,SGU,St George Regional,St. George,UT,SGUZ,17
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,24
,,SIT,Sitka Rocky Gutierrez,Sitka,AK,SIT-01,20
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,370
,,,,,,Terminal B North,788
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,566
,,,,,,Checkpoint BC,"1,414"
,,SLC,Salt Lake City International,Salt Lake City,UT,International,212
,,,,,,Main,"1,610"
,,SMF,Sacramento International,Sacramento,CA,Central B,926
,,,,,,Terminal A,254
,,SMX,Santa Maria Public/Capt G Allan Hancock Field,Santa Maria,CA,SMX01,6
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,229
,,,,,,CKPT B,257
,,,,,,CKPT C,492
,,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,SPS01,34
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,351
,,STL,St Louis Lambert International,St Louis,MO,T1-A,332
,,,,,,T1-C,310
,,,,,,T2-E,446
,,,,,,T2-F,192
,,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,116
,,STT,Cyril E King,St Thomas,VI,STT B,396
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,201
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,32
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,1
,,SWO,Stillwater Regional,Stillwater,OK,Checkpoint 1,59
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,139
,,TBN,Waynesville-St Robert Regional Forney Field,Ft. Leonard Wood,MO,Gate 1 Hold Area,16
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,27
,,TPA,Tampa International,Tampa,FL,TPA A,424
,,,,,,TPA C,410
,,,,,,TPA E,411
,,,,,,TPA F,529
,,TRI,Tri-Cities,Blountville,TN,TRI-A,93
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,427
,,TUS,Tucson International,Tucson,AZ,ACP,7
,,,,,,BCP,57
,,TVC,Cherry Capital,Traverse City,MI,TVC1,154
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,440
,,VLD,Valdosta Regional,Valdosta,GA,VLD-A,82
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,158
,,,,,,VPS-C,158
,,WYS,Yellowstone,West Yellowstone,MT,WYSZ,0
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,256
,,XWA,Williston Basin International,Williston,ND,Main Checkpoint,20
,,YKM,Yakima Air Terminal/Mcallister Field,Yakima,WA,YKM Main,11
,14:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,214
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,14:00,ABI,Abilene Regional,Abilene,TX,ABIA,9
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,470
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,64
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,60
,,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,81
,,,,,,Overflow Checkpoint,123
,,ADQ,Kodiak,Kodiak,AK,Main Terminal,90
,,AEX,Alexandria International,Alexandria,LA,AEX01,18
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,54
,,ALB,Albany International,Albany,NY,Main Checkpoint,266
,,ALS,San Luis Valley Regional/Bergman Field,Alamosa,CO,Alamosa Airport,21
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,88
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,International,171
,,,,,,South Checkpoint,637
,,ART,Watertown International,Dexter,NY,Gate Area #1,34
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,91
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,E Concourse Checkpoint,61
,,,,,,F Arrival Checkpoint,87
,,,,,,F Departure Checkpoint,558
,,,,,,Lower North Checkpoint,295
,,,,,,Main Checkpoint,"1,068"
,,,,,,New T North Checkpoint,853
,,,,,,T South Checkpoint,"1,337"
,,ATW,Appleton International,Appleton,WI,Checkpoint,62
,,AUG,Augusta State,Augusta,ME,Gate 1,0
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,838
,,,,,,AUS02E,206
,,,,,,AUS02W,555
,,,,,,AUS03,182
,,,,,,AUSST,212
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,471
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,6
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,47
,,BDL,Bradley International,Windsor Locks,CT,A1,726
,,BFD,Bradford Regional,Lewis Run,PA,BFD01,2
,,BFL,Meadows Field,Bakersfield,CA,BFL01,6
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,5
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,209
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,367
,,BIH,Bishop,Bishop,CA,Checkpoint 1,32
,,BIL,Billings Logan International,Billings,MT,BILM,7
,,BJI,Bemidji Regional,Bemidji,MN,Gate,6
,,BLI,Bellingham International,Bellingham,WA,BLIZ,95
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,59
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,86
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,380"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,448
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,"1,090"
,,,,,,B1,486
,,,,,,B5,577
,,,,,,C2,"1,090"
,,,,,,E2,"1,072"
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,132
,,BRL,Southeast Iowa Regional,Burlington,IA,BRL Passenger,10
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/3/2023,14:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,47
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,44
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,230
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,306
,,BUR,Bob Hope,Burbank,CA,BUR01,421
,,,,,,BUR02,202
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,190
,,,,,,B Checkpoint,551
,,,,,,C Checkpoint,124
,,,,,,D/E Checkpoint,558
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,471
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,121
,,CAK,Akron-Canton Regional,North Canton,OH,Main,75
,,CDV,Merle K (Mudhole) Smith,Cordova,AK,Checkpoint CDV-01,18
,,CEZ,Cortez Municipal,Cortez,CO,Cotez-Mun. Cty Arpt,10
